"EKATTE","Postcode","Name","Mun_code","Mun_name","Reg_code","Reg_name"
59121,5052,Пъровци,VTR04,Велико Търново,VTR,Велико Търново
73634,5070,Търкашени,VTR13,Елена,VTR,Велико Търново
04460,5078,Блъсковци,VTR13,Елена,VTR,Велико Търново
15391,5070,Големани,VTR13,Елена,VTR,Велико Търново
37842,5080,Козя река,VTR13,Елена,VTR,Велико Търново
32055,5084,Иванивановци,VTR13,Елена,VTR,Велико Търново
51367,5070,Недялковци,VTR13,Елена,VTR,Велико Търново
24270,8996,Дъбова,SLV11,Котел,SLV,Сливен
15401,5054,Големаните,VTR04,Велико Търново,VTR,Велико Търново
80279,7961,Чеканци,TGV02,Антоново,TGV,Търговище
51696,5070,Николовци,VTR13,Елена,VTR,Велико Търново
57741,5084,Попска,VTR13,Елена,VTR,Велико Търново
15120,5080,Глоговец,VTR13,Елена,VTR,Велико Търново
51175,5055,Нацовци,VTR04,Велико Търново,VTR,Велико Търново
24654,5070,Дърлевци,VTR13,Елена,VTR,Велико Търново
80978,5084,Черни дял,VTR13,Елена,VTR,Велико Търново
10598,5070,Велювци,VTR13,Елена,VTR,Велико Търново
80786,7966,Черна вода,TGV02,Антоново,TGV,Търговище
05709,5084,Босевци,VTR13,Елена,VTR,Велико Търново
80042,5084,Чавдарци,VTR13,Елена,VTR,Велико Търново
56602,5042,Плаково,VTR04,Велико Търново,VTR,Велико Търново
69897,7964,Стройновци,TGV02,Антоново,TGV,Търговище
47130,7967,Манушевци,TGV02,Антоново,TGV,Търговище
06135,8983,Братан,SLV11,Котел,SLV,Сливен
61251,7965,Равно село,TGV02,Антоново,TGV,Търговище
69146,7960,Стеврек,TGV02,Антоново,TGV,Търговище
20081,5084,Дайновци,VTR13,Елена,VTR,Велико Търново
81668,5088,Чуката,VTR14,Златарица,VTR,Велико Търново
53165,5088,Овощна,VTR14,Златарица,VTR,Велико Търново
36837,5050,Килифарево,VTR04,Велико Търново,VTR,Велико Търново
69540,5084,Стояновци,VTR13,Елена,VTR,Велико Търново
17525,7964,Градинка,TGV02,Антоново,TGV,Търговище
10553,5032,Велчево,VTR04,Велико Търново,VTR,Велико Търново
24548,5088,Дълги припек,VTR14,Златарица,VTR,Велико Търново
20268,5084,Дебели рът,VTR13,Елена,VTR,Велико Търново
54300,8983,Остра могила,SLV11,Котел,SLV,Сливен
36107,5043,Къпиново,VTR04,Велико Търново,VTR,Велико Търново
68494,5088,Средно село,VTR14,Златарица,VTR,Велико Търново
48278,5044,Миндя,VTR04,Велико Търново,VTR,Велико Търново
65752,7960,Свирчово,TGV02,Антоново,TGV,Търговище
61830,5089,Разсоха,VTR14,Златарица,VTR,Велико Търново
69136,7963,Старчище,TGV02,Антоново,TGV,Търговище
20514,5089,Дединци,VTR14,Златарица,VTR,Велико Търново
62431,5088,Резач,VTR14,Златарица,VTR,Велико Търново
67492,7963,Слънчовец,TGV02,Антоново,TGV,Търговище
61217,5089,Равново,VTR14,Златарица,VTR,Велико Търново
35448,7960,Калнище,TGV02,Антоново,TGV,Търговище
20506,5089,Дедина,VTR14,Златарица,VTR,Велико Търново
81428,5088,Чистово,VTR14,Златарица,VTR,Велико Търново
78428,5047,Церова кория,VTR04,Велико Търново,VTR,Велико Търново
10433,7964,Великовци,TGV02,Антоново,TGV,Търговище
58918,5048,Пчелище,VTR04,Велико Търново,VTR,Велико Търново
40258,7962,Крушолак,TGV02,Антоново,TGV,Търговище
30692,7954,Зелена морава,TGV22,Омуртаг,TGV,Търговище
35273,5096,Калайджии,VTR14,Златарица,VTR,Велико Търново
17230,7947,Горско село,TGV22,Омуртаг,TGV,Търговище
58774,7946,Птичево,TGV22,Омуртаг,TGV,Търговище
04755,7997,Богомолско,TGV02,Антоново,TGV,Търговище
20242,5030,Дебелец,VTR04,Велико Търново,VTR,Велико Търново
58459,5033,Присово,VTR04,Велико Търново,VTR,Велико Търново
22890,5090,Долно Шивачево,VTR14,Златарица,VTR,Велико Търново
30962,5090,Златарица,VTR14,Златарица,VTR,Велико Търново
06919,7996,Букак,TGV02,Антоново,TGV,Търговище
15045,7986,Глашатай,TGV02,Антоново,TGV,Търговище
48194,7984,Милино,TGV02,Антоново,TGV,Търговище
63118,5091,Росно,VTR14,Златарица,VTR,Велико Търново
47826,5147,Мерданя,VTR20,Лясковец,VTR,Велико Търново
48026,7997,Мечово,TGV02,Антоново,TGV,Търговище
31262,7945,Змейно,TGV22,Омуртаг,TGV,Търговище
36169,7988,Капище,TGV02,Антоново,TGV,Търговище
39368,7997,Крайполе,TGV02,Антоново,TGV,Търговище
40871,7997,Къпинец,TGV02,Антоново,TGV,Търговище
46532,5028,Малки чифлик,VTR04,Велико Търново,VTR,Велико Търново
72452,7997,Тиховец,TGV02,Антоново,TGV,Търговище
29088,7948,Железари,TGV22,Омуртаг,TGV,Търговище
23217,5145,Драгижево,VTR20,Лясковец,VTR,Велико Търново
02628,7997,Банковец,TGV02,Антоново,TGV,Търговище
68761,7915,Станец,TGV22,Омуртаг,TGV,Търговище
65855,7997,Свободица,TGV02,Антоново,TGV,Търговище
72062,7983,Таймище,TGV02,Антоново,TGV,Търговище
83123,5034,Шереметя,VTR04,Велико Търново,VTR,Велико Търново
58949,7987,Пчелно,TGV02,Антоново,TGV,Търговище
43253,5049,Леденик,VTR04,Велико Търново,VTR,Велико Търново
52177,5069,Ново село,VTR04,Велико Търново,VTR,Велико Търново
10447,5000,Велико Търново,VTR04,Велико Търново,VTR,Велико Търново
24428,7997,Дъбравица,TGV02,Антоново,TGV,Търговище
67395,5157,Сливовица,VTR14,Златарица,VTR,Велико Търново
62877,5092,Родина,VTR14,Златарица,VTR,Велико Търново
68881,7999,Стара речка,TGV02,Антоново,TGV,Търговище
21628,5430,Добромирка,GAB29,Севлиево,GAB,Габрово
81339,5156,Чешма,VTR14,Златарица,VTR,Велико Търново
02364,5064,Балван,VTR04,Велико Търново,VTR,Велико Търново
17213,5075,Горско ново село,VTR14,Златарица,VTR,Велико Търново
21275,7997,Длъжка поляна,TGV02,Антоново,TGV,Търговище
10584,7985,Вельово,TGV02,Антоново,TGV,Търговище
46468,7997,Малка Черковна,TGV02,Антоново,TGV,Търговище
32620,7948,Илийно,TGV22,Омуртаг,TGV,Търговище
77120,7997,Халваджийско,TGV02,Антоново,TGV,Търговище
10392,7916,Великденче,TGV22,Омуртаг,TGV,Търговище
78166,7932,Царевци,TGV22,Омуртаг,TGV,Търговище
69376,7953,Стойново,TGV02,Антоново,TGV,Търговище
87521,7998,Яребично,TGV02,Антоново,TGV,Търговище
00583,5029,Арбанаси,VTR04,Велико Търново,VTR,Велико Търново
48951,5067,Момин сбор,VTR04,Велико Търново,VTR,Велико Търново
41099,7951,Кьосевци,TGV02,Антоново,TGV,Търговище
53535,7900,Омуртаг,TGV22,Омуртаг,TGV,Търговище
11750,5166,Водно,VTR31,Стражица,VTR,Велико Търново
72237,5165,Теменуга,VTR31,Стражица,VTR,Велико Търново
03798,5031,Беляковец,VTR04,Велико Търново,VTR,Велико Търново
35643,7930,Камбурово,TGV22,Омуртаг,TGV,Търговище
53641,7977,Орач,TGV02,Антоново,TGV,Търговище
44793,5140,Лясковец,VTR20,Лясковец,VTR,Велико Търново
21453,5149,Добри дял,VTR20,Лясковец,VTR,Велико Търново
46735,7978,Малоградец,TGV02,Антоново,TGV,Търговище
32473,7950,Изворово,TGV02,Антоново,TGV,Търговище
57827,7952,Поройно,TGV02,Антоново,TGV,Търговище
17192,5238,Горско Калугерово,VTR32,Сухиндол,VTR,Велико Търново
83332,7971,Шишковица,TGV02,Антоново,TGV,Търговище
16359,5100,Горна Оряховица,VTR06,Горна Оряховица,VTR,Велико Търново
20479,7972,Девино,TGV02,Антоново,TGV,Търговище
37664,5148,Козаревец,VTR20,Лясковец,VTR,Велико Търново
